Unnamed: 0,id Num,date,problem,MDC,citation Issued,person Search,vehicle Search,pre Race,race,gender,lat,long,police Precinct,neighborhood
19154.0,17-100752,2017-03-22 02:39:00,traffic,MDC,,NO,NO,White,White,Male,45.00636301,-93.26614803,2,Bottineau
19155.0,17-100754,2017-03-22 02:43:08,traffic,MDC,,NO,NO,Unknown,Black,Male,45.0126706,-93.26035592,2,Holland
19156.0,17-100756,2017-03-22 02:44:57,traffic,MDC,,NO,NO,Unknown,Black,Male,44.96268798,-93.26958248,3,Ventura Village
19157.0,17-100761,2017-03-22 02:49:05,traffic,MDC,,NO,NO,Unknown,White,Male,44.95463819,-93.27964542,5,Whittier
19158.0,17-100762,2017-03-22 02:50:47,suspicious,MDC,,NO,NO,White,Unknown,Unknown,44.96892313,-93.28917459,5,Lowry Hill
19159.0,17-100763,2017-03-22 02:53:09,suspicious,MDC,,NO,NO,Black,Black,Male,44.9483604,-93.2582231,3,Powderhorn Park
19160.0,17-100764,2017-03-22 02:53:44,traffic,MDC,,NO,NO,Unknown,East African,Male,44.96297288,-93.28796791,5,Steven's Square - Loring Heights
19161.0,17-100768,2017-03-22 03:00:24,suspicious,MDC,,NO,NO,Black,Black,Male,44.94835183,-93.26839478,3,Central
19162.0,17-100776,2017-03-22 03:13:24,traffic,other,,,,,,,44.91964089,-93.27730956,5,King Field
19163.0,17-100779,2017-03-22 03:21:59,traffic,MDC,,NO,NO,Unknown,Other,Male,44.9519951,-93.29842984,5,East Isles
19164.0,17-100780,2017-03-22 03:27:12,traffic,MDC,,NO,NO,Unknown,Black,Male,44.9592,-93.27275,5,Whittier
19165.0,17-100782,2017-03-22 03:35:18,traffic,MDC,,NO,NO,Unknown,White,Male,44.99871,-93.24227,2,Beltrami
19166.0,17-100783,2017-03-22 03:35:54,traffic,MDC,,NO,NO,Unknown,East African,Male,44.96091,-93.27783,5,Whittier
19167.0,17-100792,2017-03-22 04:19:42,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.04578,-93.31937,4,Shingle Creek
19168.0,17-100796,2017-03-22 04:42:33,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92420088,-93.27276529,3,Regina
19169.0,17-100807,2017-03-22 05:49:58,suspicious,MDC,,NO,NO,White,Unknown,Male,44.97802,-93.27703,1,Downtown West
19170.0,17-100823,2017-03-22 06:52:52,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.04669081,-93.31938418,4,Shingle Creek
19171.0,17-100844,2017-03-22 07:44:23,traffic,MDC,,NO,NO,Unknown,White,Male,44.95004824,-93.28808845,5,Whittier
19172.0,17-100847,2017-03-22 07:49:03,traffic,MDC,,NO,NO,Unknown,White,Male,44.91964089,-93.27730956,5,King Field
19173.0,17-100852,2017-03-22 07:56:05,suspicious,MDC,,NO,YES,Unknown,Unknown,Unknown,45.0213366,-93.2383913,2,Audubon Park
19174.0,17-100853,2017-03-22 07:56:57,traffic,MDC,,YES,NO,East African,East African,Male,44.94836,-93.25505,3,Midtown Phillips
19175.0,17-100858,2017-03-22 08:04:41,traffic,MDC,,NO,NO,White,White,Female,45.00592785,-93.24674276,2,Northeast Park
19176.0,17-100866,2017-03-22 08:08:33,traffic,MDC,,NO,NO,Unknown,Black,Male,44.96093741,-93.30045774,5,Lowry Hill
19177.0,17-100868,2017-03-22 08:10:31,traffic,MDC,,NO,NO,Unknown,Black,Male,45.00593,-93.24737,2,Logan Park
19178.0,17-100898,2017-03-22 08:52:08,suspicious,MDC,,NO,NO,Black,Black,Female,45.01678,-93.25244,2,Columbia Park
19179.0,17-100912,2017-03-22 09:10:11,traffic,MDC,,YES,NO,Black,Black,Male,44.95006,-93.2563,3,Midtown Phillips
19180.0,17-100921,2017-03-22 09:18:37,suspicious,MDC,,YES,YES,Black,Black,Male,44.98667,-93.25127,2,Marcy Holmes
19181.0,17-100927,2017-03-22 09:27:36,traffic,MDC,,NO,NO,East African,East African,Male,44.95591343,-93.29652751,5,East Isles
19182.0,17-100928,2017-03-22 09:28:25,traffic,MDC,,YES,NO,White,White,Male,44.94921324,-93.25630999,3,Midtown Phillips
19183.0,17-100933,2017-03-22 09:36:26,suspicious,MDC,,YES,NO,Native American,Native American,Male,44.9627,-93.288,5,Steven's Square - Loring Heights
19184.0,17-100935,2017-03-22 09:38:25,suspicious,MDC,,NO,NO,Black,Unknown,Male,44.89562241,-93.23241254,3,Wenonah
19185.0,17-100942,2017-03-22 09:47:37,traffic,MDC,,NO,NO,Black,Black,Male,44.95694438,-93.29694067,5,East Isles
19186.0,17-100945,2017-03-22 09:49:00,traffic,MDC,,NO,NO,Black,Black,Male,44.95694438,-93.29694067,5,East Isles
19187.0,17-100946,2017-03-22 09:49:13,traffic,MDC,,NO,NO,Unknown,Black,Female,45.01267017,-93.26156366,2,Holland
19188.0,17-100952,2017-03-22 09:51:34,suspicious,MDC,,NO,NO,Unknown,Black,Male,44.96616527,-93.28612468,1,Loring Park
19189.0,17-100954,2017-03-22 09:53:13,traffic,MDC,,NO,NO,White,White,Male,44.98950031,-93.25919616,2,Nicollet Island - East Bank
19190.0,17-100955,2017-03-22 09:53:18,traffic,MDC,,NO,NO,Unknown,Native American,Female,44.94837,-93.24996,3,Powderhorn Park
19192.0,17-100970,2017-03-22 10:17:48,traffic,MDC,,NO,NO,Black,Black,Male,44.9924542,-93.26121831,2,St. Anthony West
19194.0,17-101008,2017-03-22 11:02:08,suspicious,other,,,,,,,44.89873808,-93.28828179,5,Windom
19195.0,17-101017,2017-03-22 11:06:01,suspicious,other,,,,,,,44.93680847,-93.21913778,3,Howe
19196.0,17-101026,2017-03-22 11:11:30,suspicious,MDC,,NO,NO,Unknown,Other,Female,44.95554,-93.29679,5,Lowry Hill East
19197.0,17-101027,2017-03-22 11:12:18,suspicious,MDC,,NO,NO,White,White,Male,44.94954085,-93.27968211,5,Whittier
19198.0,17-101047,2017-03-22 11:29:51,traffic,MDC,,NO,NO,Unknown,Black,Female,45.01316644,-93.26234075,2,Holland
19199.0,17-101065,2017-03-22 11:40:05,traffic,MDC,,NO,NO,Unknown,Black,Male,45.01315891,-93.26949768,2,Marshall Terrace
19200.0,17-101067,2017-03-22 11:40:23,traffic,MDC,,NO,NO,White,White,Male,44.91868672,-93.28444594,5,Tangletown
19201.0,17-101103,2017-03-22 12:08:37,traffic,MDC,,NO,YES,Unknown,Black,Male,44.96269,-93.27781,5,Steven's Square - Loring Heights
19202.0,17-101106,2017-03-22 12:09:39,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.01496581,-93.27073107,2,Marshall Terrace
19203.0,17-101126,2017-03-22 12:27:15,traffic,MDC,,NO,NO,Unknown,Black,Female,45.00387,-93.3082,4,Jordan
19204.0,17-101133,2017-03-22 12:28:34,traffic,MDC,,NO,NO,Unknown,White,Male,45.01316127,-93.2709171,2,Bottineau
19205.0,17-101145,2017-03-22 12:35:30,traffic,MDC,,NO,NO,Unknown,Black,Male,44.989035,-93.28913275,4,Near - North
19206.0,17-101146,2017-03-22 12:36:30,suspicious,other,,,,,,,45.01498,-93.29811,4,Folwell
19207.0,17-101157,2017-03-22 12:46:52,suspicious,MDC,,NO,NO,Black,Unknown,Male,44.90029084,-93.28823949,5,Windom
19208.0,17-101160,2017-03-22 12:49:05,traffic,other,,,,,,,45.03123,-93.24724,2,Waite Park
19209.0,17-101180,2017-03-22 13:08:53,suspicious,other,,,,,,,44.98037,-93.27374,1,Downtown West
19210.0,17-101193,2017-03-22 13:14:55,suspicious,MDC,,NO,NO,White,Latino,Male,45.0157993,-93.28802615,4,McKinley
19211.0,17-101197,2017-03-22 13:16:08,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.95374,-93.27788,5,Whittier
19212.0,17-101208,2017-03-22 13:29:51,traffic,other,,,,,,,45.00512,-93.30569,4,Jordan
19215.0,17-101226,2017-03-22 13:47:18,traffic,MDC,,NO,NO,Unknown,White,Female,45.03564138,-93.23268357,2,Waite Park
19216.0,17-101249,2017-03-22 14:08:07,traffic,MDC,,NO,NO,Unknown,Native American,Female,44.98651267,-93.25413962,2,Marcy Holmes
19217.0,17-101253,2017-03-22 14:10:08,suspicious,MDC,,NO,NO,Native American,Native American,Male,44.96717526,-93.24725864,1,Cedar Riverside
19218.0,17-101267,2017-03-22 14:16:27,traffic,MDC,,NO,NO,White,White,Male,44.9527629,-93.30185635,5,East Isles
19219.0,17-101281,2017-03-22 14:23:55,traffic,MDC,,NO,NO,White,White,Male,44.9527629,-93.30185635,5,East Isles
19220.0,17-101287,2017-03-22 14:28:44,traffic,MDC,,NO,NO,White,White,Male,44.9536163,-93.30212451,5,East Isles
19221.0,17-101293,2017-03-22 14:34:47,suspicious,MDC,,NO,NO,Black,Unknown,Male,44.94837153,-93.2413201,3,East Phillips
19222.0,17-101311,2017-03-22 14:48:27,traffic,MDC,,NO,NO,Unknown,Black,Female,45.01406587,-93.24733737,2,Audubon Park
19223.0,17-101312,2017-03-22 14:49:29,suspicious,other,,,,,,,44.93234,-93.27143,3,Bryant
19224.0,17-101313,2017-03-22 14:49:45,traffic,MDC,,NO,NO,Unknown,White,Male,44.98981104,-93.25244619,2,Marcy Holmes
19225.0,17-101314,2017-03-22 14:50:00,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.96005068,-93.271486,5,Whittier
19226.0,17-101317,2017-03-22 14:50:25,suspicious,MDC,,NO,NO,Unknown,Latino,Male,45.01087688,-93.24646409,2,Windom Park
19227.0,17-101334,2017-03-22 15:08:13,traffic,MDC,,NO,NO,White,White,Female,45.00594017,-93.25170373,2,Logan Park
19228.0,17-101352,2017-03-22 15:17:15,suspicious,MDC,,NO,NO,White,White,Male,44.93956,-93.26256,3,Central
19229.0,17-101355,2017-03-22 15:17:54,traffic,MDC,,NO,NO,Unknown,Black,Female,44.99913516,-93.28682309,4,Near - North
19231.0,17-101370,2017-03-22 15:25:22,traffic,MDC,,NO,NO,White,White,Female,44.99913,-93.28566,4,Hawthorne
19232.0,17-101376,2017-03-22 15:32:30,traffic,MDC,,NO,NO,White,White,Male,45.00019723,-93.24732018,2,Northeast Park
19233.0,17-101380,2017-03-22 15:34:41,traffic,MDC,,NO,NO,Unknown,White,Female,44.99870889,-93.25820923,2,Sheridan
19234.0,17-101383,2017-03-22 15:38:38,traffic,MDC,,NO,NO,Unknown,White,Male,45.01266897,-93.24734147,2,Windom Park
19235.0,17-101389,2017-03-22 15:45:00,traffic,MDC,,NO,NO,Black,Black,Male,45.00019723,-93.24732018,2,Northeast Park
19236.0,17-101392,2017-03-22 15:46:18,suspicious,other,,,,,,,44.99059354,-93.30195912,4,Near - North
19237.0,17-101403,2017-03-22 16:06:14,suspicious,MDC,,YES,NO,East African,East African,Male,44.96005068,-93.271486,5,Whittier
19238.0,17-101405,2017-03-22 16:12:01,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.01770676,-93.26892383,2,Marshall Terrace
19239.0,17-101409,2017-03-22 16:16:17,traffic,MDC,,NO,NO,Unknown,Black,Male,44.94835,-93.2716,3,Central
19240.0,17-101419,2017-03-22 16:34:05,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94954085,-93.27968211,5,Whittier
19241.0,17-101422,2017-03-22 16:39:00,traffic,MDC,,NO,NO,Unknown,Black,Female,44.94661,-93.28137,5,Lyndale
19242.0,17-101425,2017-03-22 16:40:47,suspicious,MDC,,NO,NO,Black,Unknown,Unknown,44.90722,-93.20629,3,Minnehaha
19244.0,17-101470,2017-03-22 17:21:22,traffic,MDC,,NO,NO,Unknown,White,Male,44.94926,-93.29828,5,Lowry Hill East
19245.0,17-101473,2017-03-22 17:24:34,traffic,MDC,,NO,NO,Unknown,White,Female,44.99916,-93.29564,4,Near - North
19246.0,17-101478,2017-03-22 17:26:05,traffic,MDC,,NO,NO,Unknown,East African,Male,44.94835309,-93.2760326,5,Whittier
19247.0,17-101496,2017-03-22 17:40:33,traffic,MDC,,YES,NO,Unknown,Native American,Male,44.95913,-93.24986,3,East Phillips
19248.0,17-101498,2017-03-22 17:41:28,traffic,MDC,,NO,NO,White,White,Male,44.99769452,-93.24861733,2,St. Anthony East
19249.0,17-101502,2017-03-22 17:42:04,traffic,MDC,,NO,NO,Unknown,Black,Male,44.93954,-93.27791,5,Lyndale
19250.0,17-101516,2017-03-22 17:51:34,traffic,MDC,,NO,NO,Unknown,East African,Female,44.95912,-93.25619,3,Midtown Phillips
19251.0,17-101531,2017-03-22 18:06:18,traffic,MDC,,NO,NO,Unknown,Black,Male,44.98762,-93.30198,4,Near - North
19252.0,17-101538,2017-03-22 18:11:46,suspicious,MDC,,NO,NO,Unknown,Black,Male,44.99524,-93.29717,4,Near - North
19253.0,17-101553,2017-03-22 18:24:14,traffic,MDC,,NO,NO,Unknown,Black,Male,44.99915292,-93.29335076,4,Near - North
19254.0,17-101563,2017-03-22 18:28:53,traffic,MDC,,NO,NO,Black,Black,Male,44.99915,-93.29412,4,Jordan
19255.0,17-101577,2017-03-22 18:40:25,suspicious,MDC,,YES,NO,Unknown,Black,Female,45.01669,-93.28803,4,McKinley
19256.0,17-101579,2017-03-22 18:40:32,traffic,other,,,,,,,44.97361866,-93.22199194,2,Prospect Park - East River Road
19257.0,17-101581,2017-03-22 18:41:02,traffic,MDC,,NO,NO,Black,Black,Male,44.95283819,-93.27660134,5,Whittier
19258.0,17-101582,2017-03-22 18:41:31,suspicious,other,,,,,,,44.94836,-93.25632,3,Powderhorn Park
19260.0,17-101595,2017-03-22 18:50:33,traffic,other,,,,,,,45.02409,-93.30834,4,Cleveland
19261.0,17-101598,2017-03-22 18:51:29,traffic,MDC,,NO,NO,Unknown,White,Male,44.95823095,-93.25876543,3,Midtown Phillips
19262.0,17-101604,2017-03-22 19:00:20,traffic,MDC,,NO,NO,Unknown,Native American,Female,44.95734,-93.24861,3,East Phillips
19263.0,17-101605,2017-03-22 19:00:21,traffic,MDC,,NO,NO,Black,Black,Male,44.98443057,-93.24726867,2,Marcy Holmes
19264.0,17-101607,2017-03-22 19:01:10,traffic,other,,,,,,,44.98187509,-93.23923713,2,Marcy Holmes
19265.0,17-101618,2017-03-22 19:07:20,traffic,MDC,,NO,NO,Unknown,Black,Male,45.01492,-93.29054,4,McKinley
19266.0,17-101627,2017-03-22 19:13:30,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94921679,-93.25376945,3,Midtown Phillips
19267.0,17-101633,2017-03-22 19:18:19,traffic,MDC,,YES,YES,Black,Black,Male,45.01866,-93.30826,4,Folwell
19268.0,17-101637,2017-03-22 19:20:47,suspicious,MDC,,NO,NO,Native American,Native American,Female,44.95914,-93.24858,3,East Phillips
19269.0,17-101654,2017-03-22 19:36:27,suspicious,other,,,,,,,44.96338128,-93.24250583,3,Seward
19271.0,17-101664,2017-03-22 19:44:36,traffic,MDC,,NO,NO,Black,Black,Male,45.00537597,-93.29258044,4,Hawthorne
19273.0,17-101667,2017-03-22 19:46:55,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92423274,-93.26759543,3,Regina
19274.0,17-101679,2017-03-22 19:58:57,traffic,MDC,,NO,NO,Unknown,White,Female,44.95194,-93.26518,3,Phillips West
19275.0,17-101691,2017-03-22 20:07:07,traffic,MDC,,NO,NO,Unknown,Native American,Female,44.94835251,-93.27094948,3,Phillips West
19276.0,17-101735,2017-03-22 20:24:02,traffic,MDC,,NO,NO,Unknown,Asian,Male,45.00411164,-93.24735181,2,Logan Park
19277.0,17-101738,2017-03-22 20:25:16,traffic,MDC,,NO,NO,Unknown,East African,Male,45.00746,-93.2631,2,Holland
19278.0,17-101746,2017-03-22 20:32:19,traffic,MDC,,NO,NO,Unknown,Black,Male,45.00019723,-93.24732018,2,Northeast Park
19279.0,17-101750,2017-03-22 20:34:49,traffic,MDC,,NO,NO,Unknown,East African,Male,45.03122684,-93.24731341,2,Waite Park
19280.0,17-101766,2017-03-22 20:42:54,traffic,other,,,,,,,44.99666,-93.26234,2,St. Anthony West
19281.0,17-101785,2017-03-22 20:58:10,traffic,MDC,,NO,YES,Unknown,East African,Male,44.94836,-93.27792,5,Lyndale
19282.0,17-101806,2017-03-22 21:11:26,traffic,MDC,,NO,NO,Unknown,White,Male,45.01586846,-93.24734023,2,Audubon Park
19283.0,17-101826,2017-03-22 21:29:13,traffic,MDC,,YES,NO,Unknown,Other,Male,44.96773972,-93.24249007,1,Cedar Riverside
19284.0,17-101828,2017-03-22 21:31:01,suspicious,other,,,,,,,44.95734,-93.2524,3,Midtown Phillips
19285.0,17-101849,2017-03-22 21:45:01,traffic,MDC,,NO,NO,Unknown,Asian,Male,44.94660492,-93.2862069,5,Lyndale
19286.0,17-101880,2017-03-22 22:04:35,suspicious,MDC,,NO,NO,White,Unknown,Male,44.92598847,-93.23085691,3,Ericsson
19287.0,17-101881,2017-03-22 22:04:50,suspicious,MDC,,NO,NO,Unknown,Black,Male,44.96745,-93.25617,1,Elliot Park
19288.0,17-101882,2017-03-22 22:06:39,traffic,MDC,,NO,NO,Unknown,Black,Female,45.00258,-93.28492,4,Hawthorne
19289.0,17-101883,2017-03-22 22:07:28,suspicious,MDC,,YES,NO,Native American,Native American,Male,44.95914,-93.2473,3,East Phillips
19290.0,17-101884,2017-03-22 22:08:13,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94317,-93.27023,3,Central
19291.0,17-101886,2017-03-22 22:10:43,traffic,other,,,,,,,44.96358874,-93.28795173,5,Steven's Square - Loring Heights
19292.0,17-101897,2017-03-22 22:19:26,suspicious,MDC,,NO,NO,Unknown,Black,Female,45.03934989,-93.29525518,4,Lind - Bohanon
19293.0,17-101900,2017-03-22 22:21:35,suspicious,MDC,,NO,NO,Unknown,White,Male,44.97144,-93.28691,1,Loring Park
19294.0,17-101906,2017-03-22 22:24:33,traffic,other,,,,,,,44.94068133,-93.27532999,5,Lyndale
19295.0,17-101926,2017-03-22 22:36:50,traffic,other,,,,,,,44.96651679,-93.28837326,5,Lowry Hill East
19296.0,17-101929,2017-03-22 22:38:06,traffic,MDC,,NO,NO,Unknown,Black,Female,44.94834712,-93.28052287,5,Whittier
19297.0,17-101932,2017-03-22 22:40:49,traffic,MDC,,NO,NO,Unknown,White,Male,44.98247,-93.244,2,Marcy Holmes
19298.0,17-101939,2017-03-22 22:46:08,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.99915,-93.29258,4,Near - North
19299.0,17-101954,2017-03-22 22:57:23,suspicious,MDC,,NO,NO,Unknown,Latino,Male,44.95823518,-93.25114011,3,East Phillips
19300.0,17-101956,2017-03-22 22:59:55,traffic,MDC,,NO,NO,Black,Black,Male,44.94039909,-93.2813918,5,Lyndale
19301.0,17-101963,2017-03-22 23:06:58,traffic,MDC,,NO,NO,Unknown,White,Male,44.95196,-93.24611,3,East Phillips
19302.0,17-101972,2017-03-22 23:11:44,traffic,MDC,,NO,NO,Unknown,White,Female,45.01316,-93.24734,2,Audubon Park
19303.0,17-101973,2017-03-22 23:12:05,traffic,MDC,,NO,NO,Unknown,White,Male,45.00938986,-93.24736666,2,Holland
19304.0,17-101988,2017-03-22 23:22:29,traffic,MDC,,YES,YES,Unknown,Native American,Female,44.95553978,-93.25306709,3,Midtown Phillips
19305.0,17-101992,2017-03-22 23:24:03,traffic,MDC,,NO,NO,Unknown,Native American,Male,44.98783,-93.23076,2,Como
19306.0,17-101994,2017-03-22 23:26:52,traffic,MDC,,NO,NO,Unknown,White,Male,44.96269483,-93.28011993,5,Whittier
19307.0,17-101997,2017-03-22 23:29:38,traffic,MDC,,NO,NO,Unknown,White,Male,44.93232234,-93.22750993,3,Standish
19308.0,17-102001,2017-03-22 23:32:22,traffic,MDC,,NO,NO,Unknown,Black,Male,44.95919398,-93.27719767,5,Whittier
19309.0,17-102004,2017-03-22 23:35:28,traffic,MDC,,NO,NO,Unknown,White,Male,44.96095,-93.2425,3,Seward
19310.0,17-102007,2017-03-22 23:35:51,traffic,MDC,,NO,NO,Unknown,Black,Male,45.01326,-93.31589,4,Cleveland
19311.0,17-102020,2017-03-22 23:44:58,traffic,MDC,,YES,YES,Unknown,Unknown,Male,44.95375,-93.24864,3,East Phillips
19312.0,17-102022,2017-03-22 23:46:33,traffic,MDC,,NO,NO,Unknown,Black,Male,45.00515241,-93.23662585,2,Northeast Park
19313.0,17-102024,2017-03-22 23:48:46,traffic,other,,,,,,,45.01316,-93.2543,2,Holland
19314.0,17-102025,2017-03-22 23:49:53,traffic,MDC,,NO,NO,Black,Black,Male,45.0030963,-93.30702211,4,Jordan
19315.0,17-102028,2017-03-22 23:52:09,traffic,other,,,,,,,44.94660001,-93.28366611,5,Lyndale
19316.0,17-102030,2017-03-22 23:52:15,traffic,MDC,,NO,NO,Unknown,East African,Male,45.01217,-93.26312,2,Holland
19317.0,17-102032,2017-03-22 23:52:53,traffic,MDC,,NO,NO,Unknown,Black,Female,45.01586846,-93.24734023,2,Audubon Park
19318.0,17-102038,2017-03-22 23:57:17,traffic,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92144,-93.27925,5,King Field
19319.0,17-102051,2017-03-23 00:09:22,traffic,MDC,,NO,NO,Unknown,White,Female,44.91789,-93.27028,3,Field
19320.0,17-102056,2017-03-23 00:13:36,traffic,MDC,,NO,NO,Unknown,Black,Male,44.9978569,-93.30820808,4,Willard - Hay
19321.0,17-102058,2017-03-23 00:15:34,suspicious,MDC,,NO,NO,Black,Black,Male,45.01496,-93.27133,2,Marshall Terrace
19322.0,17-102059,2017-03-23 00:16:36,traffic,MDC,,NO,NO,Unknown,White,Male,44.91422,-93.27801,5,Tangletown
19323.0,17-102061,2017-03-23 00:19:51,traffic,MDC,,NO,NO,Unknown,White,Female,44.94836,-93.28135,5,Whittier
19324.0,17-102068,2017-03-23 00:25:12,traffic,MDC,,NO,NO,Unknown,Black,Male,44.95912,-93.25619,3,Midtown Phillips
19325.0,17-102071,2017-03-23 00:27:52,traffic,MDC,,NO,NO,Unknown,East African,Male,44.95912,-93.25821,3,Midtown Phillips
19326.0,17-102075,2017-03-23 00:32:09,traffic,MDC,,NO,NO,Unknown,Black,Male,44.96093,-93.25233,3,Ventura Village
19327.0,17-102077,2017-03-23 00:33:17,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.00693055,-93.31331475,4,Willard - Hay
19328.0,17-102085,2017-03-23 00:41:35,traffic,MDC,,NO,NO,Black,Black,Male,45.00535564,-93.28493095,4,Hawthorne
19329.0,17-102087,2017-03-23 00:45:06,traffic,MDC,,NO,NO,White,White,Male,45.00512,-93.25247,2,Logan Park
19330.0,17-102094,2017-03-23 00:55:12,suspicious,MDC,,NO,NO,Black,Black,Male,44.99617,-93.26021,2,St. Anthony West
19331.0,17-102109,2017-03-23 01:13:54,suspicious,MDC,,NO,NO,Unknown,Black,Female,44.99421,-93.26942,2,St. Anthony West
19332.0,17-102112,2017-03-23 01:16:26,traffic,MDC,,NO,NO,Unknown,Black,Female,44.99665377,-93.26764574,2,St. Anthony West
19333.0,17-102126,2017-03-23 01:28:23,suspicious,MDC,,NO,NO,Black,Black,Male,44.9800647,-93.27188308,1,Downtown West
19334.0,17-102133,2017-03-23 01:36:58,suspicious,MDC,,NO,NO,Unknown,Latino,Male,44.98168672,-93.24954189,2,Marcy Holmes
19335.0,17-102136,2017-03-23 01:41:20,traffic,MDC,,NO,NO,Unknown,Black,Male,45.01315718,-93.26658904,2,Bottineau
19336.0,17-102139,2017-03-23 01:42:21,traffic,MDC,,NO,NO,Unknown,White,Male,44.94665979,-93.27729199,5,Lyndale
19337.0,17-102142,2017-03-23 01:43:24,suspicious,MDC,,NO,NO,White,White,Male,44.97957,-93.27257,1,Downtown West
19338.0,17-102146,2017-03-23 01:52:05,suspicious,MDC,,YES,NO,Unknown,Native American,Male,44.94664,-93.27537,5,Lyndale
19339.0,17-102148,2017-03-23 01:53:27,traffic,MDC,,NO,NO,Unknown,Black,Male,44.98413066,-93.27074878,1,North Loop
19340.0,17-102154,2017-03-23 02:00:41,suspicious,MDC,,NO,NO,Unknown,Black,Female,45.00148,-93.28799,4,Hawthorne
19341.0,17-102158,2017-03-23 02:04:34,traffic,MDC,,YES,YES,Unknown,Other,Female,44.9500414,-93.29254417,5,Lowry Hill East
19342.0,17-102163,2017-03-23 02:10:41,suspicious,MDC,,NO,NO,Unknown,Black,Male,44.97955839,-93.30960327,4,Harrison
19343.0,17-102164,2017-03-23 02:11:43,traffic,MDC,,YES,YES,Unknown,Black,Male,44.96091273,-93.28737755,5,Whittier
19344.0,17-102167,2017-03-23 02:15:16,suspicious,other,,,,,,,44.97957,-93.27257,1,Downtown West
19345.0,17-102172,2017-03-23 02:20:43,traffic,MDC,,NO,NO,Unknown,Black,Male,44.9868,-93.25483,2,Marcy Holmes
19347.0,17-102177,2017-03-23 02:28:27,suspicious,MDC,,NO,NO,Unknown,White,Male,44.95822548,-93.28929585,5,Lowry Hill East
19348.0,17-102193,2017-03-23 02:50:59,traffic,MDC,,NO,NO,Unknown,Black,Male,44.95195,-93.2512,3,East Phillips
19349.0,17-102203,2017-03-23 03:05:18,traffic,MDC,,NO,NO,Unknown,Black,Male,44.93977818,-93.27532551,5,Lyndale
19350.0,17-102209,2017-03-23 03:17:41,traffic,MDC,,NO,NO,Black,Black,Male,44.98966,-93.2333,2,Como
19351.0,17-102217,2017-03-23 03:28:53,traffic,other,,,,,,,44.96180795,-93.28800649,5,Lowry Hill East
19352.0,17-102241,2017-03-23 04:35:00,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.04479895,-93.29404265,4,Lind - Bohanon
19353.0,17-102248,2017-03-23 05:09:46,traffic,MDC,,NO,NO,Unknown,White,Female,44.90538298,-93.19886906,3,Minnehaha
19354.0,17-102258,2017-03-23 05:42:53,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.00111349,-93.31460924,4,Willard - Hay
19355.0,17-102259,2017-03-23 05:43:34,suspicious,MDC,,YES,NO,White,White,Male,44.92059183,-93.21921931,3,Hiawatha
19356.0,17-102268,2017-03-23 06:02:07,suspicious,MDC,,NO,NO,Native American,Native American,Female,44.95734,-93.2524,3,Midtown Phillips
19357.0,17-102270,2017-03-23 06:05:05,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94835398,-93.27222526,3,Phillips West
19358.0,17-102281,2017-03-23 06:51:24,suspicious,MDC,,NO,NO,Unknown,White,Male,45.01595399,-93.31207322,4,Cleveland
19359.0,17-102283,2017-03-23 07:00:22,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92693525,-93.22088718,3,Hiawatha
19360.0,17-102311,2017-03-23 08:07:11,suspicious,MDC,,NO,NO,Black,Black,Male,45.03671,-93.29012,4,Lind - Bohanon
19361.0,17-102322,2017-03-23 08:23:54,traffic,MDC,,NO,NO,White,White,Female,44.94995181,-93.30512146,5,East Isles
19362.0,17-102323,2017-03-23 08:24:26,traffic,MDC,,NO,NO,White,White,Female,44.94920528,-93.2880931,5,Lowry Hill East
19363.0,17-102335,2017-03-23 08:43:33,traffic,MDC,,NO,NO,Unknown,White,Male,44.93859543,-93.28820235,5,CARAG
19364.0,17-102337,2017-03-23 08:48:56,suspicious,MDC,,NO,NO,Unknown,White,Male,44.95195537,-93.26136643,3,Midtown Phillips
19365.0,17-102350,2017-03-23 09:06:00,traffic,MDC,,NO,NO,White,White,Male,44.95879509,-93.29433518,5,Lowry Hill East
19366.0,17-102356,2017-03-23 09:15:28,traffic,MDC,,NO,NO,Black,Black,Female,44.99179934,-93.26077415,2,St. Anthony West
19367.0,17-102364,2017-03-23 09:25:22,traffic,MDC,,NO,NO,Unknown,Black,Female,44.96270462,-93.28991927,5,Lowry Hill East
